ID,title,release_year,genres,rating
5309,first reformed,2018,"['Drama', 'Thriller']",85.0
5310,paterson,2016,"['Drama', 'Comedy', 'Romance']",90.0
5311,couples retreat,2009,['Comedy'],23.0
5312,poseidon,2006,"['Action', 'Adventure', 'Thriller']",50.0
5313,colombiana,2011,"['Action', 'Adventure', 'Drama', 'Thriller']",45.0
5314,the skin i live in,2011,['Drama'],70.0
5315,about schmidt,2002,"['Drama', 'Comedy']",85.0
5316,midnight run,1988,"['Action', 'Adventure', 'Thriller', 'Comedy', 'Crime']",78.0
5317,27 dresses,2008,"['Comedy', 'Romance']",47.0
5318,20th century women,2016,"['Drama', 'Comedy']",83.0
5319,gerald s game,2017,"['Drama', 'Thriller', 'Horror']",77.0
5320,the east,2013,"['Action', 'Drama', 'Mystery', 'Thriller']",68.0
5321,elektra,2005,"['Action', 'Adventure', 'Fantasy']",34.0
5322,the naked gun from files of police squad,1988,"['Action', 'Comedy', 'Romance', 'Crime']",76.0
5323,bucky larson born to be a star,2011,['Comedy'],9.0
5324,a prairie home companion,2006,"['Drama', 'Comedy', 'Music', 'Musical']",75.0
5325,singin in the rain,1952,"['Comedy', 'Romance', 'Musical']",99.0
5326,big,1988,"['Drama', 'Fantasy', 'Comedy', 'Romance', 'Family']",73.0
5327,annabelle comes home,2019,"['Mystery', 'Thriller', 'Horror']",53.0
5328,magic in the moonlight,2014,"['Drama', 'Comedy', 'Romance']",54.0
5329,snitch,2013,"['Action', 'Drama', 'Thriller']",51.0
5330,the loft,2015,['Thriller'],24.0
5331,erin brockovich,2000,"['Biography', 'Drama', 'Romance']",73.0
5332,12 strong,2018,"['Action', 'Drama', 'History', 'War']",54.0
5333,the grinch,2018,"['Drama', 'Fantasy', 'Comedy', 'Animation', 'Family', 'Musical']",51.0
5334,star trek first contact,1996,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",71.0
5335,morning glory,2010,"['Drama', 'Comedy', 'Romance']",57.0
5336,boys don t cry,1999,"['Drama', 'Romance', 'Crime']",86.0
5337,a girl walks home alone at night,2014,"['Thriller', 'Horror', 'Romance']",81.0
5338,headhunters,2012,"['Action', 'Thriller', 'Crime']",72.0
5339,ferdinand,2017,"['Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']",58.0
5340,phoenix,2015,"['Drama', 'History']",89.0
5341,in the valley of elah,2007,"['Drama', 'Mystery', 'Thriller', 'Crime']",65.0
5342,the scorpion king,2002,"['Action', 'Adventure', 'Thriller', 'Fantasy', 'Romance']",45.0
5343,ricki and the flash,2015,"['Drama', 'Comedy', 'Music', 'Musical']",54.0
5344,the watcher,2000,"['Mystery', 'Thriller', 'Crime']",22.0
5345,four lions,2010,"['Drama', 'Comedy']",68.0
5346,hop,2011,['Comedy'],41.0
5347,ernest celestine,2014,"['Drama', 'Comedy', 'Animation', 'Family']",86.0
5348,obvious child,2014,"['Comedy', 'Romance']",76.0
5349,bend it like beckham,2003,"['Drama', 'Sport', 'Comedy', 'Romance']",66.0
5350,amistad,1997,"['Drama', 'History', 'Mystery']",63.0
5351,race,2016,"['Biography', 'Drama', 'Sport']",56.0
5352,true story,2015,"['Drama', 'Mystery', 'Thriller']",50.0
5353,american splendor,2003,"['Biography', 'Drama', 'Comedy']",90.0
5354,millions,2005,"['Drama', 'Comedy', 'Crime', 'Family']",74.0
5355,rampart,2012,"['Action', 'Drama', 'Thriller', 'Crime']",70.0
5356,all about eve,1950,['Drama'],98.0
5357,coriolanus,2011,"['Drama', 'History', 'Thriller']",79.0
5358,a civil action,1998,['Drama'],68.0
5359,the stanford prison experiment,2015,"['Drama', 'Thriller']",67.0
5360,the great debaters,2007,"['Biography', 'Drama']",65.0
5361,around the world in 80 days,2004,"['Action', 'Adventure', 'Comedy', 'Romance', 'Western', 'Family']",49.0
5362,the purple rose of cairo,1985,"['Drama', 'Fantasy', 'Comedy', 'Romance']",75.0
5363,unfinished business,2015,['Comedy'],32.0
5364,dave chappelle s block party,2006,"['Comedy', 'Music', 'Documentary']",84.0
5365,the big year,2011,['Comedy'],53.0
5366,body heat,1981,"['Drama', 'Thriller', 'Crime']",77.0
5367,tangerines,2015,"['Drama', 'History', 'War']",73.0
5368,working girl,1988,"['Drama', 'Comedy', 'Romance']",73.0
5369,conviction,2010,"['Biography', 'Drama', 'Thriller']",61.0
5370,that thing you do,1996,"['Drama', 'Comedy', 'Music']",71.0
5371,dom hemingway,2014,"['Drama', 'Comedy', 'Crime']",55.0
5372,the little mermaid,1989,"['Fantasy', 'Romance', 'Animation', 'Family', 'Musical']",88.0
5373,oliver twist,2005,"['Drama', 'Family']",65.0
5374,the salvation,2015,"['Drama', 'Western']",64.0
5375,meet dave,2008,"['Adventure', 'Sci-Fi', 'Comedy', 'Romance', 'Family']",43.0
5376,the sweet hereafter,1997,['Drama'],90.0
5377,prince avalanche,2013,"['Drama', 'Comedy']",73.0
5378,the sea inside,2004,"['Biography', 'Drama']",74.0
5379,space jam,1996,"['Adventure', 'Sci-Fi', 'Sport', 'Fantasy', 'Comedy', 'Animation', 'Family']",59.0
5380,sophie s choice,1982,"['Drama', 'Romance']",68.0
5381,tyrannosaur,2011,['Drama'],65.0
5382,envy,2004,['Comedy'],31.0
5383,wadjda,2013,['Drama'],81.0
5384,iron monkey,2001,"['Action', 'Comedy', 'Crime']",79.0
5385,legally blonde 2 red white,2003,['Comedy'],47.0
5386,second act,2018,"['Drama', 'Comedy', 'Romance']",46.0
5387,queen of earth,2015,"['Drama', 'Thriller']",77.0
5388,safe,1995,['Drama'],76.0
5389,menace ii society,1993,"['Drama', 'Crime']",76.0
5390,the possession of hannah grace,2018,"['Mystery', 'Thriller', 'Horror']",37.0
5391,20 feet from stardom,2013,['Documentary'],83.0
5392,the peanut butter falcon,2019,"['Adventure', 'Drama', 'Sport', 'Comedy']",69.0
5393,miracle,2004,"['Drama', 'History', 'Sport', 'Family']",68.0
5394,a better life,2011,['Drama'],64.0
5395,being flynn,2012,"['Drama', 'Comedy']",53.0
5396,rapture palooza,2013,"['Fantasy', 'Horror', 'Comedy']",44.0
5397,the shaggy dog,2006,"['Fantasy', 'Comedy', 'Family']",43.0
5398,9 songs,2005,"['Drama', 'Romance', 'Music']",43.0
5399,the sisterhood of traveling pants,2005,"['Adventure', 'Comedy', 'Romance']",66.0
5400,nancy drew,2007,"['Adventure', 'Mystery', 'Thriller', 'Comedy', 'Crime', 'Family']",53.0
5401,the hurricane heist,2018,"['Action', 'Thriller', 'Crime']",35.0
5402,a pigeon sat on branch reflecting existence,2015,"['Drama', 'Comedy']",81.0
5403,castle in the sky,1989,"['Adventure', 'Fantasy', 'Animation', 'Family']",78.0
5404,edmond,2006,"['Drama', 'Thriller']",61.0
5405,entrapment,1999,"['Action', 'Thriller', 'Romance', 'Crime']",54.0
5406,love in the time of cholera,2007,"['Drama', 'Romance']",43.0
5407,berberian sound studio,2013,"['Drama', 'Thriller', 'Horror']",80.0
5408,the city of lost children,1995,"['Adventure', 'Sci-Fi', 'Drama', 'Fantasy', 'Comedy']",73.0
5409,the future,2011,['Drama'],67.0
5410,easy money,2012,"['Drama', 'Thriller', 'Crime']",75.0
5411,the intruder,2019,"['Drama', 'Mystery', 'Thriller', 'Horror']",39.0
5412,wetlands,2014,"['Drama', 'Comedy']",77.0
5413,in the fade,2017,"['Drama', 'Crime']",65.0
5414,mayhem,2017,"['Action', 'Horror']",62.0
5415,wasabi,2002,"['Action', 'Drama', 'Thriller', 'Comedy', 'Crime']",53.0
5416,for a few dollars more,1967,['Western'],74.0
5417,extreme ops,2002,"['Action', 'Adventure', 'Thriller']",17.0
5418,steve jobs man in the machine,2015,['Documentary'],72.0
5419,purple rain,1984,"['Drama', 'Romance', 'Music', 'Musical']",55.0
5420,management,2009,"['Comedy', 'Romance']",50.0
5421,love is all you need,2013,"['Comedy', 'Romance']",60.0
5422,king cobra,2016,"['Drama', 'Crime']",48.0
5423,birth of the dragon,2017,"['Action', 'Biography', 'Drama']",35.0
5424,mcqueen,2018,"['Biography', 'Documentary']",84.0
5425,the deep end,2001,"['Drama', 'Mystery', 'Thriller', 'Crime']",78.0
5426,the aristocats,1970,"['Adventure', 'Comedy', 'Music', 'Animation', 'Family']",66.0
5427,walk on water,2005,"['Drama', 'Mystery', 'Thriller']",65.0
5428,jaws 3 d,1983,"['Adventure', 'Thriller', 'Horror']",27.0
5429,topsy turvy,1999,"['Biography', 'Drama', 'Comedy', 'Music']",90.0
5430,the man without a past,2003,"['Drama', 'Thriller', 'Comedy', 'Romance', 'Crime', 'Music']",84.0
5431,miss bala,2011,"['Action', 'Drama']",79.0
5432,listen up philip,2014,['Drama'],76.0
5433,the contender,2000,"['Drama', 'Thriller']",59.0
5434,sukiyaki western django,2008,"['Action', 'Western']",55.0
5435,love exposure,2011,"['Action', 'Drama', 'Comedy', 'Romance']",78.0
5436,the insult,2018,"['Drama', 'Thriller']",72.0
5437,snow angels,2008,"['Drama', 'Romance']",67.0
5438,live and let die,1973,"['Action', 'Adventure', 'Thriller']",55.0
5439,horror,2015,"['Drama', 'Mystery', 'Thriller', 'Horror']",42.0
5440,band of robbers,2016,"['Adventure', 'Thriller', 'Comedy', 'Crime']",57.0
5441,feel the noise,2007,"['Drama', 'Music']",36.0
5442,the hole in ground,2019,['Horror'],63.0
5443,mary shelley,2018,"['Biography', 'Drama', 'Romance']",49.0
5444,the week of,2018,['Comedy'],41.0
5445,cinderella,1950,"['Fantasy', 'Romance', 'Animation', 'Family', 'Musical']",85.0
5446,war witch,2013,"['Drama', 'War']",84.0
5447,paddleton,2019,"['Drama', 'Comedy']",70.0
5448,right at your door,2007,"['Drama', 'Thriller']",57.0
5449,cropsey,2010,"['Horror', 'Documentary']",73.0
5450,the last circus,2011,['Comedy'],70.0
5451,intermission,2004,"['Drama', 'Thriller', 'Comedy', 'Crime']",64.0
5452,escobar paradise lost,2015,"['Drama', 'Thriller', 'Romance', 'Crime']",56.0
5453,a nightmare on elm street 5 the dream child,1989,"['Fantasy', 'Horror']",54.0
5454,maurice,1987,"['Drama', 'Romance']",75.0
5455,fast color,2019,"['Sci-Fi', 'Drama', 'Thriller']",64.0
5456,these final hours,2015,"['Drama', 'Thriller']",61.0
5457,bullet head,2017,"['Drama', 'Thriller', 'Crime']",51.0
5458,strangerland,2015,"['Drama', 'Thriller']",42.0
5459,assault on precinct 13,1976,"['Action', 'Thriller', 'Crime']",89.0
5460,duck season,2006,['Comedy'],74.0
5461,i served the king of england,2008,"['Drama', 'Comedy', 'Romance', 'War']",72.0
5462,the rocketeer,1991,"['Action', 'Adventure', 'Sci-Fi', 'Comedy', 'Family']",61.0
5463,black butterfly,2017,['Thriller'],43.0
5464,haunt,2014,"['Mystery', 'Horror']",33.0
5465,marguerite,2016,['Drama'],76.0
5466,rize,2005,"['Music', 'Documentary']",74.0
5467,janis little girl blue,2015,"['Biography', 'Music', 'Documentary']",74.0
5468,the falling,2015,"['Drama', 'Mystery']",71.0
5469,the land of steady habits,2018,"['Drama', 'Comedy']",71.0
5470,the opposite of sex,1998,"['Drama', 'Comedy', 'Romance']",70.0
5471,things to do in denver when you re dead,1995,"['Drama', 'Romance', 'Crime']",46.0
5472,brake,2012,"['Action', 'Thriller', 'Crime']",38.0
5473,in the heat of night,1967,"['Drama', 'Mystery', 'Thriller', 'Crime']",75.0
5474,burnt money,2001,"['Drama', 'Thriller', 'Romance', 'Crime']",68.0
5475,inside deep throat,2005,"['History', 'Documentary']",64.0
5476,how she move,2008,['Drama'],63.0
5477,big man japan,2009,"['Sci-Fi', 'Comedy']",62.0
5478,the girl cut in two,2008,"['Drama', 'Thriller']",73.0
5479,the rocket,2014,['Drama'],72.0
5480,the road home,2001,"['Drama', 'Romance']",71.0
5481,the pervert s guide to ideology,2013,['Documentary'],71.0
5482,killing them safely,2015,"['Drama', 'Documentary']",70.0
5483,citizen ruth,1996,"['Drama', 'Comedy']",64.0
5484,dragon,2012,"['Action', 'Drama']",62.0
5485,jack goes home,2016,"['Drama', 'Thriller', 'Horror']",38.0
5486,street fight,2006,['Documentary'],85.0
5487,goodbye first love,2012,"['Drama', 'Romance']",80.0
5488,smoke signals,1998,"['Drama', 'Comedy']",76.0
5489,maria by callas,2018,"['Biography', 'Documentary']",71.0
5490,xxy,2008,['Drama'],67.0
5491,married life,2008,"['Drama', 'Romance', 'Crime']",65.0
5492,cavite,2006,['Thriller'],64.0
5493,i think we re alone now,2018,"['Sci-Fi', 'Drama', 'Mystery']",51.0
5494,the private lives of pippa lee,2009,"['Drama', 'Romance']",49.0
5495,crossover,2006,"['Action', 'Sport']",30.0
5496,one false move,1992,"['Drama', 'Crime']",87.0
5497,in the fog,2013,"['Drama', 'History', 'War']",78.0
5498,roman de gare,2008,['Drama'],71.0
5499,the other dream team,2012,['Documentary'],69.0
5500,last passenger,2014,"['Action', 'Mystery', 'Thriller']",66.0
5501,patrik age 1 5,2010,"['Drama', 'Comedy', 'Romance']",65.0
5502,thin ice,2012,"['Drama', 'Comedy', 'Crime']",60.0
5503,quid pro quo,2008,"['Drama', 'Thriller']",55.0
5504,spinning man,2018,"['Drama', 'Mystery', 'Thriller']",44.0
5505,museo,2018,"['Drama', 'Crime']",86.0
5506,paper moon,1973,"['Drama', 'Comedy', 'Crime']",77.0
5507,crossing the bridge sound of istanbul,2006,"['Music', 'Documentary']",73.0
5508,meet the patels,2015,"['Comedy', 'Romance', 'Documentary']",70.0
5509,sunshine superman,2015,"['Biography', 'Sport', 'Documentary']",70.0
5510,the final year,2018,['Documentary'],67.0
5511,the four times,2011,['Drama'],80.0
5512,paris texas,1984,['Drama'],78.0
5513,la faute a fidel,2007,"['Drama', 'History']",74.0
5514,for the love of spock,2016,"['Biography', 'Documentary']",74.0
5515,everyone else,2010,"['Drama', 'Romance']",71.0
5516,stoked the rise and fall of gator,2003,"['Sport', 'Documentary']",69.0
5517,una noche,2013,['Drama'],68.0
5518,caterina va in citta,2005,"['Drama', 'Comedy']",63.0
5519,the jerk,1979,['Comedy'],61.0
5520,don t come knocking,2006,"['Drama', 'Music']",55.0
5521,after the wedding,2019,['Drama'],51.0
5522,journey from the fall,2007,['Drama'],70.0
5523,sea of love,1989,"['Drama', 'Mystery', 'Thriller', 'Romance', 'Crime']",66.0
5524,wall,2005,['Documentary'],61.0
5525,the boys girl from county clare,2005,"['Comedy', 'Romance', 'Music']",59.0
5526,swamp thing,1982,"['Sci-Fi', 'Horror']",50.0
5527,dark matter,2008,['Drama'],49.0
5528,one two,2015,"['Drama', 'Thriller', 'Fantasy']",47.0
5529,deliver us from eva,2003,"['Drama', 'Comedy', 'Romance']",46.0
5530,little women,2018,"['Drama', 'Family']",40.0
5531,serious moonlight,2009,"['Comedy', 'Romance', 'Crime']",36.0
5532,the day he arrives,2012,['Drama'],83.0
5533,phil ochs there but for fortune,2011,"['Biography', 'History', 'Music', 'Documentary']",72.0
5534,exhibition,2014,['Drama'],72.0
5535,the girl in book,2015,['Drama'],68.0
5536,art and craft,2014,['Documentary'],68.0
5537,ae fond kiss,2004,"['Drama', 'Romance']",65.0
5538,three days of the condor,1975,"['Mystery', 'Thriller']",63.0
5539,the daughter,2017,['Drama'],62.0
5540,overnight,2004,['Documentary'],60.0
5541,the pink panther strikes again,1976,"['Comedy', 'Crime']",60.0
5542,trishna,2012,['Drama'],57.0
5543,the journey,2017,['Drama'],53.0
5544,tai chi zero,2012,"['Action', 'Drama']",52.0
5545,i do until don t,2017,['Comedy'],43.0
5546,the girl in photographs,2016,"['Thriller', 'Horror', 'Crime']",32.0
5547,last resort,2001,"['Drama', 'Romance']",80.0
5548,the day of jackal,1973,"['Drama', 'Thriller', 'Crime']",80.0
5549,the golden dream,2015,['Drama'],74.0
5550,iron island,2006,['Drama'],74.0
5551,the tunnel,2005,"['Action', 'Drama', 'History', 'Thriller']",72.0
5552,pellet,2002,['Drama'],70.0
5553,devils on the doorstep,2002,"['Drama', 'Comedy', 'War']",70.0
5554,pierrepoint,2007,['Drama'],68.0
5555,leaving,2010,"['Drama', 'Romance']",56.0
5556,yardie,2019,"['Drama', 'Crime']",52.0
5557,racer and the jailbird,2018,"['Drama', 'Crime']",50.0
5558,3 ninjas high noon at mega mountain,1998,"['Action', 'Adventure', 'Comedy', 'Family']",44.0
5559,return to nuke em high volume 1,2014,"['Sci-Fi', 'Horror', 'Comedy']",40.0
5560,america the beautiful,2008,['Documentary'],40.0
5561,toni morrison the pieces i am,2019,['Documentary'],80.0
5562,tully,2002,['Drama'],73.0
5563,knuckle,2011,"['Biography', 'Drama', 'Documentary']",65.0
5564,back to burgundy,2018,"['Drama', 'Comedy']",58.0
5565,focus,2001,"['Drama', 'Romance']",53.0
5566,guardians of the galaxy,2014,"['Action', 'Adventure', 'Sci-Fi']",76.0
5567,jurassic world,2015,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",59.0
5568,la land,2016,"['Drama', 'Comedy', 'Romance', 'Musical']",93.0
5569,star wars episode iii revenge of the sith,2005,"['Action', 'Sci-Fi', 'Fantasy']",68.0
5570,the shawshank redemption,1994,"['Drama', 'Crime']",80.0
5571,zootopia,2016,"['Action', 'Adventure', 'Comedy', 'Crime', 'Animation', 'Family']",78.0
5572,it,2017,"['Adventure', 'Drama', 'Thriller', 'Horror']",69.0
5573,memento,2001,"['Mystery', 'Thriller']",80.0
5574,spectre,2015,"['Action', 'Adventure', 'Thriller', 'Crime']",60.0
5575,lucy,2014,"['Action', 'Sci-Fi', 'Thriller']",61.0
5576,ready player one,2018,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'Animation']",64.0
5577,argo,2012,['Drama'],86.0
5578,the terminator,1984,"['Action', 'Sci-Fi', 'Thriller']",84.0
5579,the bourne ultimatum,2007,"['Action', 'Adventure', 'Mystery', 'Thriller']",85.0
5580,22 jump street,2014,"['Action', 'Comedy', 'Crime']",71.0
5581,the girl with dragon tattoo,2011,"['Drama', 'Thriller']",71.0
5582,the emoji movie,2017,"['Adventure', 'Sci-Fi', 'Comedy', 'Animation', 'Family']",12.0
5583,harry potter and the chamber of secrets,2002,"['Adventure', 'Mystery', 'Fantasy', 'Family']",63.0
5584,fury,2014,"['Action', 'Drama', 'War']",64.0
5585,fast furious 6,2013,"['Action', 'Adventure', 'Thriller', 'Crime']",61.0
5586,the interview,2014,"['Action', 'Comedy']",52.0
5587,paranormal activity,2009,"['Thriller', 'Horror']",68.0
5588,monsters inc,2001,"['Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']",78.0
5589,it chapter two,2019,"['Drama', 'Thriller', 'Fantasy', 'Horror']",58.0
5590,crimson peak,2015,"['Drama', 'Mystery', 'Thriller', 'Fantasy', 'Horror', 'Romance']",66.0
5591,up in the air,2009,"['Drama', 'Romance']",83.0
5592,life,2017,"['Sci-Fi', 'Thriller', 'Horror']",54.0
5593,oldboy,2005,"['Action', 'Drama', 'Mystery', 'Thriller']",77.0
5594,jumanji welcome to the jungle,2017,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Family']",58.0
5595,blackkklansman,2018,"['Biography', 'Drama', 'Comedy', 'Crime']",83.0
5596,the aviator,2004,"['Biography', 'Drama']",77.0
5597,cowboys aliens,2011,"['Action', 'Sci-Fi', 'Thriller', 'Western']",50.0
5598,brooklyn,2015,"['Drama', 'Comedy', 'Romance']",88.0
5599,into the woods,2014,"['Adventure', 'Fantasy', 'Comedy', 'Family', 'Musical']",69.0
5600,a beautiful mind,2001,"['Biography', 'Drama']",72.0
5601,how to train your dragon the hidden world,2019,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Animation', 'Family']",71.0
5602,robin hood,2010,"['Action', 'Adventure', 'Drama']",53.0
5603,end of watch,2012,"['Drama', 'Mystery', 'Thriller', 'Crime']",68.0
5604,red,2010,"['Action', 'Comedy', 'Crime']",60.0
5605,the raid redemption,2012,"['Action', 'Thriller', 'Crime']",73.0
5606,ghost rider spirit of vengeance,2012,"['Action', 'Thriller', 'Fantasy']",34.0
5607,sunshine,2007,"['Adventure', 'Sci-Fi', 'Thriller']",64.0
5608,halloween,2007,['Horror'],47.0
5609,lion,2016,['Drama'],69.0
5610,ponyo,2009,"['Adventure', 'Fantasy', 'Animation', 'Family']",86.0
5611,the counselor,2013,"['Drama', 'Thriller', 'Crime']",48.0
5612,tower heist,2011,"['Action', 'Comedy', 'Crime']",59.0
5613,love simon,2018,"['Drama', 'Comedy', 'Romance']",72.0
5614,ice age continental drift,2012,"['Adventure', 'Comedy', 'Animation', 'Family']",49.0
5615,joy,2015,"['Biography', 'Drama', 'History', 'Comedy']",56.0
5616,happy death day,2017,"['Mystery', 'Thriller', 'Horror']",58.0
5617,the meg,2018,"['Action', 'Sci-Fi', 'Thriller', 'Horror']",46.0
5618,kung fu hustle,2005,"['Action', 'Fantasy', 'Comedy', 'Crime']",78.0
5619,buried,2010,"['Drama', 'Mystery', 'Thriller']",65.0
5620,eighth grade,2018,"['Drama', 'Comedy']",89.0
5621,thirteen ghosts,2001,"['Mystery', 'Thriller', 'Horror']",30.0
5622,never let me go,2010,"['Drama', 'Thriller']",69.0
5623,i love you man,2009,"['Comedy', 'Romance']",70.0
5624,sicario day of the soldado,2018,"['Action', 'Drama', 'Thriller', 'Crime']",61.0
5625,sex and the city,2008,"['Drama', 'Comedy', 'Romance']",53.0
5626,nerve,2016,"['Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime']",58.0
5627,the diving bell and butterfly,2007,"['Biography', 'Drama']",92.0
5628,jack the giant slayer,2013,"['Adventure', 'Drama', 'Fantasy', 'Romance']",51.0
5629,jackie,2016,"['Biography', 'Drama']",81.0
5630,overlord,2018,"['Action', 'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Horror', 'War']",60.0
5631,wild tales,2015,"['Drama', 'Thriller', 'Comedy']",77.0
5632,jennifer s body,2009,"['Thriller', 'Fantasy', 'Horror', 'Comedy']",47.0
5633,21 grams,2003,"['Drama', 'Thriller', 'Crime']",70.0
5634,downsizing,2017,"['Sci-Fi', 'Drama', 'Comedy']",63.0
5635,clerks ii,2006,"['Drama', 'Comedy']",65.0
