title,year,genres_ml,rating_movielens
neon genesis evangelion the end of evangelion shin seiki evangelion gekijoban airmagokoro wo kimi ni,1997,"['Action', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",4.3
style wars,1983,['Documentary'],4.5
in july im juli,2000,"['Comedy', 'Romance']",4.0
kirikou and the sorceress kirikou et la sorciere,1998,"['Adventure', 'Animation', 'Children', 'Fantasy']",4.0
taxi 2,2000,"['Action', 'Comedy']",3.88
if these walls could talk 2,2000,"['Drama', 'Romance']",4.0
10th kingdom the,2000,"['Adventure', 'Comedy', 'Fantasy']",2.75
wind will carry us the bad ma ra khahad bord,1999,['Drama'],3.5
2046,2004,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",4.07
bartleby,2001,"['Comedy', 'Drama']",1.5
batman beyond return of the joker,2000,"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']",3.5
audition odishon,1999,"['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",3.75
nine lives of tomas katz the,2000,"['Comedy', 'Drama', 'Fantasy']",5.0
monday,2000,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller']",4.5
paradise lost 2 revelations,2000,['Documentary'],4.0
asterix obelix mission cleopatra asterix obelix mission cleopatre,2002,"['Adventure', 'Comedy', 'Fantasy']",4.0
daria is it fall yet,2000,"['Animation', 'Comedy']",4.0
late night shopping,2001,['Comedy'],4.5
61,2001,['Drama'],5.0
joint security area gongdong gyeongbi guyeok jsa,2000,"['Crime', 'Drama', 'Mystery', 'Thriller', 'War']",4.25
ripleys game,2002,"['Drama', 'Thriller']",3.33
jalla jalla,2000,"['Comedy', 'Drama', 'Romance']",3.75
teknolust,2002,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",2.0
accidental spy the dak miu mai shing,2001,"['Action', 'Comedy', 'Thriller']",2.5
darkness,2002,"['Horror', 'Mystery']",1.5
blood the last vampire,2000,"['Action', 'Animation', 'Horror']",3.25
blueberry,2004,"['Adventure', 'Western']",2.5
american psycho ii all american girl,2002,"['Comedy', 'Crime', 'Horror', 'Mystery', 'Thriller']",2.5
ali g indahouse,2002,['Comedy'],3.0
dead or alive 2 tobosha,2000,"['Action', 'Crime', 'Thriller']",4.5
cube 2 hypercube,2002,"['Horror', 'Mystery', 'Sci-Fi']",3.75
pulse kairo,2001,"['Horror', 'Mystery', 'Thriller']",3.0
dog days hundstage,2001,['Drama'],3.0
my sassy girl yeopgijeogin geunyeo,2001,"['Comedy', 'Romance']",5.0
nothing,2003,"['Comedy', 'Fantasy', 'Mystery', 'Sci-Fi']",3.5
undertaking betty plots with a view,2002,"['Comedy', 'Romance']",2.5
dead or alive final,2002,"['Comedy', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",1.5
fubar,2002,['Comedy'],3.75
happiness of the katakuris the katakurike no kofuku,2001,"['Comedy', 'Horror', 'Musical']",4.33
dead end,2003,"['Comedy', 'Horror', 'Mystery', 'Thriller']",3.5
sympathy for mr vengeance boksuneun naui geot,2002,"['Crime', 'Drama']",3.8
jesus christ vampire hunter,2001,"['Action', 'Comedy', 'Horror', 'Musical']",0.5
suicide club jisatsu saakuru,2001,"['Horror', 'Mystery', 'Thriller']",3.12
battlestar galactica,2003,"['Drama', 'Sci-Fi', 'War']",3.82
sound of thunder a,2005,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2.75
lion king 112 the,2004,"['Adventure', 'Animation', 'Children', 'Comedy']",4.5
oasis,2002,"['Drama', 'Romance']",4.5
remember me ricordati di me,2003,"['Comedy', 'Drama', 'Romance']",3.5
animatrix the,2003,"['Action', 'Animation', 'Drama', 'Sci-Fi']",3.7
brown bunny the,2003,['Drama'],3.25
juon the curse,2000,['Horror'],3.0
1114,2003,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",3.75
tremors 4 the legend begins,2004,"['Action', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller', 'Western']",2.0
bring it on again,2004,['Comedy'],1.75
crimson rivers 2 angels of the apocalypse rivieres pourpres ii les anges de lapocalypse les,2004,"['Action', 'Crime', 'Thriller']",2.5
and starring pancho villa as himself,2003,"['Action', 'Comedy', 'Drama', 'War']",3.5
nicotina,2003,"['Action', 'Comedy', 'Drama']",3.0
battle royale 2 requiem batoru rowaiaru ii chinkonka,2003,"['Action', 'Drama', 'Thriller', 'War']",5.0
in hell,2003,"['Action', 'Drama', 'Thriller']",1.5
lemony snickets a series of unfortunate events,2004,"['Adventure', 'Children', 'Comedy', 'Fantasy']",3.16
helen of troy,2003,"['Action', 'Adventure', 'Drama', 'Romance']",4.0
green butchers the grnne slagtere de,2003,"['Comedy', 'Crime', 'Drama', 'Romance']",4.5
very long engagement a un long dimanche de fiancailles,2004,"['Drama', 'Mystery', 'Romance', 'War']",3.67
last life in the universe ruang rak noi nid mahasan,2003,"['Drama', 'Romance']",4.17
ghost in the shell 2 innocence aka innocence inosensu,2004,"['Action', 'Animation', 'Drama', 'Sci-Fi', 'Thriller']",2.17
cat returns the neko no ongaeshi,2002,"['Adventure', 'Animation', 'Children', 'Fantasy']",3.75
twilight samurai the tasogare seibei,2002,"['Drama', 'Romance']",3.83
facing windows finestra di fronte la,2003,"['Drama', 'Romance']",4.5
ginger snaps unleashed,2004,"['Horror', 'Thriller']",3.0
salems lot,2004,"['Drama', 'Horror', 'Mystery', 'Thriller']",5.0
comic book the movie,2004,['Comedy'],2.5
intimate strangers confidences trop intimes,2004,['Drama'],3.75
down to the bone,2004,['Drama'],3.0
juon the grudge,2002,['Horror'],2.58
old boy,2003,"['Mystery', 'Thriller']",4.09
red lights feux rouges,2004,['Drama'],4.5
ginger snaps back the beginning,2004,"['Fantasy', 'Horror']",3.0
one missed call chakushin ari,2003,"['Horror', 'Mystery']",1.5
jacket the,2005,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",3.0
millions,2004,"['Children', 'Comedy', 'Crime', 'Drama', 'Fantasy']",3.5
starship troopers 2 hero of the federation,2004,"['Action', 'Horror', 'Sci-Fi', 'War']",1.5
ongbak the thai warrior ong bak,2003,"['Action', 'Thriller']",4.0
infernal affairs 2 mou gaan dou ii,2003,"['Action', 'Crime', 'Drama', 'Thriller']",3.0
sea inside the mar adentro,2004,['Drama'],4.0
spanglish,2004,"['Comedy', 'Drama', 'Romance']",3.36
chorus the choristes les,2004,['Drama'],3.91
saints and soldiers,2003,"['Action', 'Adventure', 'Drama', 'War']",2.5
story of the weeping camel the geschichte vom weinenden kamel die,2003,"['Documentary', 'Drama']",4.0
interpreter the,2005,"['Drama', 'Thriller']",3.25
open water,2003,"['Drama', 'Thriller']",2.7
touch of pink,2004,"['Comedy', 'Drama', 'Romance']",4.0
slasher,2004,['Documentary'],3.5
bobby jones stroke of genius,2004,['Drama'],2.5
layer cake,2004,"['Crime', 'Drama', 'Thriller']",3.82
return the vozvrashcheniye,2003,['Drama'],4.33
flight of the phoenix,2004,"['Action', 'Adventure']",2.88
mean creek,2004,"['Drama', 'Thriller']",3.75
ring two the,2005,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.3
corporation the,2003,['Documentary'],3.9
yes men the,2003,['Documentary'],3.75
azumi,2003,"['Action', 'Adventure', 'Drama', 'Thriller']",2.75
in my fathers den,2004,['Drama'],3.5
tae guk gi the brotherhood of war taegukgi hwinalrimyeo,2004,"['Action', 'Drama', 'War']",4.5
metallica some kind of monster,2004,['Documentary'],3.17
born into brothels,2004,['Documentary'],3.88
dig,2004,['Documentary'],4.12
riding giants,2004,['Documentary'],4.0
what the do we know aka what the bleep do we know,2004,"['Comedy', 'Documentary', 'Drama']",2.75
scanner darkly a,2006,"['Animation', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",3.61
casshern,2004,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']",3.5
outfoxed rupert murdochs war on journalism,2004,['Documentary'],3.3
million dollar baby,2004,['Drama'],3.85
gozu gokudo kyofu daigekijo gozu,2003,"['Comedy', 'Crime', 'Drama', 'Horror', 'Mystery']",4.75
hotel rwanda,2004,"['Drama', 'War']",3.79
charlie and the chocolate factory,2005,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'IMAX']",3.0
3iron binjip,2004,"['Drama', 'Romance']",4.5
life aquatic with steve zissou the,2004,"['Adventure', 'Comedy', 'Fantasy']",3.49
aviator the,2004,['Drama'],3.53
phantom of the opera the,2004,"['Drama', 'Musical', 'Romance']",3.17
beyond the sea,2004,"['Drama', 'Musical']",2.0
woodsman the,2004,['Drama'],3.83
in good company,2004,"['Comedy', 'Drama']",3.45
meet the fockers,2004,['Comedy'],3.11
assassination of richard nixon the,2004,"['Crime', 'Drama', 'Thriller']",3.5
love song for bobby long a,2004,['Drama'],3.17
merchant of venice the,2004,['Drama'],3.75
fat albert,2004,"['Comedy', 'Fantasy']",1.5
keys to the house the chiavi di casa le,2004,['Drama'],3.0
in the realms of the unreal,2004,"['Animation', 'Documentary']",
white noise,2005,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2.5
upside of anger the,2005,"['Comedy', 'Drama', 'Romance']",3.17
little miss marker,1980,"['Comedy', 'Drama']",4.0
sweet liberty,1986,['Comedy'],2.5
i remember mama,1948,"['Children', 'Drama']",4.0
smooth talk,1985,"['Drama', 'Romance']",4.0
out cold,1989,"['Comedy', 'Thriller']",2.5
man trouble,1992,"['Comedy', 'Romance']",2.0
battles without honor humanity jingi naki tatakai,1973,"['Crime', 'Drama']",3.5
stander,2003,"['Action', 'Crime', 'Drama']",3.5
imaginary heroes,2004,"['Comedy', 'Drama']",3.0
sergeant york,1941,"['Drama', 'War']",3.83
ruby quentin taistoi,2003,"['Comedy', 'Crime']",2.5
wizards,1977,"['Animation', 'Fantasy', 'Sci-Fi', 'War']",2.0
life and death of peter sellers the,2004,"['Comedy', 'Drama']",3.0
appleseed appurushido,2004,"['Action', 'Animation', 'Fantasy', 'Sci-Fi']",3.83
many adventures of winnie the pooh the,1977,"['Animation', 'Children', 'Musical']",3.5
elektra,2005,"['Action', 'Adventure', 'Crime', 'Drama']",2.05
racing stripes,2005,"['Children', 'Comedy']",2.0
coach carter,2005,['Drama'],3.07
boys town,1938,['Drama'],3.5
gold diggers of 1935,1935,"['Comedy', 'Musical']",3.5
rocco and his brothers rocco e i suoi fratelli,1960,"['Crime', 'Drama']",3.5
memories of murder salinui chueok,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']",4.7
chase the,1994,"['Action', 'Adventure', 'Comedy', 'Crime', 'Romance', 'Thriller']",2.0
downfall untergang der,2004,"['Drama', 'War']",3.88
assault on precinct 13,2005,"['Action', 'Crime', 'Drama', 'Thriller']",3.19
are we there yet,2005,"['Children', 'Comedy']",0.5
alone in the dark,2005,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",0.5
hide and seek,2005,"['Horror', 'Mystery', 'Thriller']",2.33
boogeyman,2005,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.0
wedding date the,2005,"['Comedy', 'Romance']",3.14
rory oshea was here inside im dancing,2004,['Drama'],4.5
nobody knows dare mo shiranai,2004,['Drama'],4.25
employee of the month,2004,"['Comedy', 'Drama']",2.25
marriage of maria braun the ehe der maria braun die,1979,['Drama'],5.0
trou le hole the night watch the,1960,"['Crime', 'Film-Noir']",4.0
double dragon,1994,"['Action', 'Adventure', 'Sci-Fi']",1.0
hands off the loot touchez pas au grisbi,1954,"['Crime', 'Drama', 'Thriller']",3.0
purple butterfly zi hudie,2003,['Drama'],4.0
cid,1961,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",3.0
howls moving castle hauru no ugoku shiro,2004,"['Adventure', 'Animation', 'Fantasy', 'Romance']",4.08
steamboy suchimuboi,2004,"['Action', 'Animation', 'Drama', 'Sci-Fi']",3.0
gorgeous boh lee chun,1999,"['Action', 'Comedy', 'Romance']",3.5
hitch,2005,"['Comedy', 'Romance']",3.17
uncle nino,2003,['Comedy'],0.5
bride prejudice,2004,"['Comedy', 'Musical', 'Romance']",3.25
constantine,2005,"['Action', 'Fantasy', 'Horror', 'Thriller']",3.47
son of the mask,2005,"['Adventure', 'Children', 'Comedy', 'Fantasy']",1.0
because of winndixie,2005,"['Children', 'Comedy', 'Drama']",3.17
turtles can fly lakposhtha ham parvaz mikonand,2004,"['Drama', 'War']",4.0
bunny lake is missing,1965,"['Mystery', 'Thriller']",3.5
night watch nochnoy dozor,2004,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",3.25
sons of the desert,1933,['Comedy'],3.0
man of the house,2005,"['Action', 'Comedy']",3.0
kung fu hustle gong fu,2004,"['Action', 'Comedy']",3.58
zelary,2003,"['Drama', 'Romance']",4.0
dr giggles,1992,"['Comedy', 'Horror']",4.0
sevenpercent solution the,1976,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",2.5
three musketeers the,1973,"['Action', 'Adventure', 'Comedy']",4.0
royal flash,1975,"['Adventure', 'Comedy', 'Romance']",4.0
control kontroll,2003,"['Comedy', 'Crime', 'Drama', 'Mystery']",3.5
germany year zero germania anno zero deutschland im jahre null,1948,"['Drama', 'War']",3.5
tyler perrys diary of a mad black woman,2005,"['Comedy', 'Drama', 'Romance']",2.67
cursed,2005,"['Horror', 'Thriller']",2.17
pacifier the,2005,"['Action', 'Comedy']",2.71
be cool,2005,"['Comedy', 'Crime', 'Musical']",2.44
gunner palace,2004,"['Documentary', 'War']",3.67
hostage,2005,"['Action', 'Crime', 'Drama', 'Thriller']",3.05
robots,2005,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi', 'IMAX']",3.03
class action,1991,['Drama'],2.0
cat and the canary the,1927,"['Horror', 'Mystery']",3.0
oh god you devil,1984,['Comedy'],2.5
agony and the ecstasy the,1965,['Drama'],4.0
twentieth century,1934,['Comedy'],
elevator to the gallows aka frantic ascenseur pour lechafaud,1958,"['Crime', 'Drama', 'Thriller']",4.0
cube zero,2004,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",2.67
julia,1977,['Drama'],4.0
stealing rembrandt rembrandt,2003,"['Action', 'Comedy', 'Crime']",3.5
ice princess,2005,"['Children', 'Comedy', 'Drama']",3.38
melinda and melinda,2004,"['Comedy', 'Drama']",3.1
milk and honey,2003,['Drama'],3.5
miss congeniality 2 armed and fabulous,2005,"['Adventure', 'Comedy', 'Crime']",2.25
guess who,2005,"['Comedy', 'Romance']",2.33
debs,2004,"['Action', 'Comedy']",2.83
league of ordinary gentlemen a,2004,['Documentary'],4.0
incident at loch ness,2004,"['Adventure', 'Comedy', 'Documentary']",3.5
call northside 777,1948,"['Crime', 'Drama', 'Film-Noir']",
sword of doom the daibosatsu toge,1966,"['Action', 'Drama']",4.25
800 bullets 800 balas,2002,"['Comedy', 'Crime', 'Drama', 'Western']",2.5
if looks could kill,1991,"['Action', 'Comedy']",2.0
greedy,1994,['Comedy'],2.5
pom poko aka raccoon war the heisei tanuki gassen pompoko,1994,"['Animation', 'Comedy', 'Drama', 'Fantasy']",4.25
knockin on heavens door,1997,"['Action', 'Comedy', 'Crime', 'Drama']",4.25
were no angels,1955,"['Comedy', 'Crime', 'Drama']",4.5
touch of zen a xia nu,1971,"['Action', 'Adventure']",4.5
walker,1987,"['Adventure', 'Drama', 'War', 'Western']",2.5
memories memorizu,1995,"['Animation', 'Fantasy', 'Sci-Fi', 'Thriller']",3.83
wild parrots of telegraph hill the,2003,['Documentary'],4.75
ballad of jack and rose the,2005,['Drama'],3.12
sin city,2005,"['Action', 'Crime', 'Film-Noir', 'Mystery', 'Thriller']",3.86
beauty shop,2005,['Comedy'],2.0
sahara,2005,"['Action', 'Adventure', 'Comedy']",3.07
fever pitch,2005,"['Comedy', 'Romance']",2.94
eros,2004,['Drama'],3.5
not on the lips pas sur la bouche,2003,"['Comedy', 'Musical', 'Romance']",3.5
electra glide in blue,1973,"['Action', 'Crime']",3.5
special day a giornata particolare una,1977,"['Drama', 'War']",4.0
man who planted trees the homme qui plantait des arbres l,1987,"['Animation', 'Drama']",4.25
tanguy,2001,['Comedy'],2.5
national lampoons lady killers national lampoons gold diggers,2003,['Comedy'],1.0
little girl who lives down the lane the,1976,"['Drama', 'Mystery', 'Thriller']",4.0
ringu 0 basudei,2000,"['Drama', 'Horror', 'Thriller']",3.0
brothers brdre,2004,['Drama'],4.25
maidens in uniform madchen in uniform,1931,"['Drama', 'Romance']",3.5
with six you get eggroll,1968,"['Comedy', 'Romance']",4.0
holiday jour de fete,1949,['Comedy'],3.0
ivans childhood aka my name is ivan ivanovo detstvo,1962,"['Drama', 'War']",2.75
trip to the moon a voyage dans la lune le,1902,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",3.5
ascent the voskhozhdeniye,1977,"['Drama', 'War']",3.5
carrie,2002,"['Drama', 'Horror', 'Thriller']",3.0
boccaccio 70,1962,"['Comedy', 'Fantasy', 'Romance']",4.0
hitchhikers guide to the galaxy the,2005,"['Adventure', 'Comedy', 'Sci-Fi']",3.42
amityville horror the,2005,"['Horror', 'Thriller']",2.25
mutant aliens,2001,"['Animation', 'Comedy', 'Sci-Fi']",4.0
before the fall napola elite fur den fuhrer,2004,"['Drama', 'War']",3.5
frisco kid the,1979,"['Comedy', 'Western']",2.5
state property 2,2005,"['Action', 'Crime', 'Drama']",1.5
palindromes,2004,"['Adventure', 'Comedy', 'Drama']",5.0
lot like love a,2005,"['Comedy', 'Drama', 'Romance']",3.0
kings ransom,2005,"['Comedy', 'Crime']",2.5
enron the smartest guys in the room,2005,['Documentary'],4.0
xxx state of the union,2005,"['Action', 'Crime', 'Thriller']",2.0
kingdom of heaven,2005,"['Action', 'Drama', 'Romance', 'War']",3.5
house of wax,2005,"['Horror', 'Thriller']",1.83
crash,2004,"['Crime', 'Drama']",3.89
mysterious skin,2004,"['Drama', 'Mystery']",2.0
mischief,1985,"['Comedy', 'Romance']",2.5
between your legs entre las piernas,1999,"['Drama', 'Mystery', 'Romance', 'Thriller']",4.5
san francisco,1936,"['Drama', 'Musical', 'Romance']",4.0
vampire hunter d,1985,"['Animation', 'Fantasy', 'Horror']",2.5
common thread a aka sequins brodeuses,2004,"['Drama', 'Romance']",4.5
cocoanuts the,1929,"['Comedy', 'Musical']",3.5
dear wendy,2005,['Drama'],3.67
angeles plays itself,2003,['Documentary'],3.5
unleashed danny the dog,2005,"['Action', 'Crime', 'Drama', 'Thriller']",3.44
star wars episode iii revenge of the sith,2005,"['Action', 'Adventure', 'Sci-Fi']",3.43
kicking screaming,2005,['Comedy'],2.64
monsterinlaw,2005,"['Comedy', 'Romance']",2.5
snow walker the,2003,"['Adventure', 'Drama']",3.0
divorce italian style divorzio allitaliana,1961,['Comedy'],4.5
madagascar,2005,"['Adventure', 'Animation', 'Children', 'Comedy']",3.38
airborne,1993,"['Adventure', 'Comedy']",2.5
mad hot ballroom,2005,"['Children', 'Documentary']",3.33
dominion prequel to the exorcist,2005,"['Horror', 'Thriller']",2.5
longest yard the,2005,"['Comedy', 'Drama']",3.11
saving face,2004,"['Comedy', 'Drama', 'Romance']",5.0
cinderella man,2005,"['Drama', 'Romance']",4.09
sisterhood of the traveling pants the,2005,"['Adventure', 'Comedy', 'Drama']",3.07
lords of dogtown,2005,"['Action', 'Comedy', 'Drama']",3.0
rock school,2005,['Documentary'],3.5
mr mrs smith,2005,"['Action', 'Adventure', 'Comedy', 'Romance']",3.28
adventures of sharkboy and lavagirl 3d the,2005,"['Action', 'Adventure', 'Children', 'Fantasy']",1.75
high tension haute tension switchblade romance,2003,"['Horror', 'Thriller']",3.75
its all gone pete tong,2004,"['Comedy', 'Drama', 'Musical']",3.17
eddie izzard dress to kill,1999,['Comedy'],4.5
quo vadis,1951,"['Drama', 'Romance']",3.0
batman begins,2005,"['Action', 'Crime', 'IMAX']",3.86
godzilla final wars gojira fainaru uozu,2004,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",3.0
perfect man the,2005,"['Comedy', 'Drama', 'Romance']",3.0
saint ralph,2004,"['Comedy', 'Drama']",2.5
herbie fully loaded,2005,"['Adventure', 'Comedy', 'Romance']",3.17
land of the dead,2005,"['Action', 'Horror', 'Thriller']",3.12
bewitched,2005,"['Comedy', 'Fantasy', 'Romance']",2.27
rize,2005,['Documentary'],3.5
me and you and everyone we know,2005,"['Comedy', 'Drama']",3.75
perfect crime the crimen ferpecto ferpect crime,2004,"['Comedy', 'Crime', 'Thriller']",4.5
3 extremes three extremes saam gaang yi,2004,['Horror'],3.33
edukators the die fetten jahre sind vorbei,2004,"['Comedy', 'Crime', 'Drama', 'Romance']",4.0
cop and 12,1993,['Comedy'],1.5
at the circus,1939,"['Comedy', 'Musical']",3.0
war of the worlds,2005,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",3.15
march of the penguins marche de lempereur la,2005,['Documentary'],3.56
rebound,2005,['Comedy'],3.0
dark water,2005,"['Drama', 'Horror', 'Thriller']",2.0
beat that my heart skipped the battre mon coeur sest arrete de,2005,['Drama'],3.0
